 -0.0    0.0
  0.3    0.0
  0.5    0.0
  0.8    0.0
  1.0    0.0
  1.3    0.0
  1.5    0.0
  1.8    0.0
  2.0    0.0
  2.3    0.0
  2.5    0.0
  2.8    0.0
  3.0    0.0
  3.3    0.0
  3.5    0.0
  3.8    0.0
  4.0    0.0
  4.3    0.0
  4.5    0.0
  4.8    0.0
  5.0    0.0
  5.3    0.0
  5.5    0.0
  5.8    0.0
  6.0    0.0
  6.3    0.0
  6.5 1300.0
  6.8 1300.0
  7.0 1300.0
  7.3 1300.0
  7.5 1300.0
  7.8 1300.0
  8.0 1300.0
  8.3 1300.0
  8.5 1300.0
  8.8 1300.0
  9.0 1300.0
  9.3 1300.0
  9.5 1300.0
  9.8 1300.0
 10.0 1300.0
 10.3 1300.0
 10.5 1300.0
 10.8 1300.0
 11.0 1300.0
 11.3 1300.0
 11.5 1300.0
 11.8 1300.0
 12.0 1300.0
 12.3 1300.0
 12.5 1300.0
 12.8 1300.0
 13.0 1300.0
 13.3 1300.0
 13.5 1300.0
 13.8 1300.0
 14.0 1300.0
 14.3 1300.0
 14.5 1300.0
 14.8 1300.0
 15.0 1300.0
